house_num,site,trips,income,travel_cost,travel_cost_other,water_clarity
100,2,4,61791.79087586156,98.55383893315867,55.01567154560994,0.5034966353070922
1,3,4,37366.880672770734,22.903499552842888,30.28662753121176,0.5151995314680972
2,3,6,46027.19343090081,38.366907813320985,249.25854624607908,0.5151995314680972
3,3,8,71089.9915482728,34.73151275687121,361.0124662738803,0.5151995314680972
4,3,5,56081.854881990446,10.269487640588302,32.30766279441982,0.5151995314680972
5,3,5,73814.07870153779,52.66813740857587,35.77904786563125,0.5151995314680972
6,3,4,38980.3740594292,30.970988142321048,21.02858262628669,0.5151995314680972
7,3,4,59393.23775971478,72.74850455201667,24.013319773063902,0.5151995314680972
8,3,0,36572.792442360005,152.0619308346991,4.136630490269946,0.5151995314680972
9,3,6,59187.0939813751,33.180171719433595,139.45674700156954,0.5151995314680972
10,3,4,35782.3799434337,20.86288650514104,46.21128332606795,0.5151995314680972
11,3,4,23741.654283725235,4.914278997411179,39.12712480196617,0.5151995314680972
12,3,0,22637.67672800488,44.39234104955599,2.7891110062951436,0.5151995314680972
13,3,4,64205.32957672977,89.67418653151438,8.624034417241367,0.5151995314680972
14,3,7,41057.958425341014,25.184005863646107,258.1524823005713,0.5151995314680972
15,3,4,61015.59307744428,57.37032005038847,18.10362097304136,0.5151995314680972
16,3,4,40557.74681464326,17.07367638580802,21.250300522925556,0.5151995314680972
17,3,4,39899.72603518612,40.84861824924395,31.872674827582916,0.5151995314680972
18,3,4,37037.375083388964,19.712646946248288,22.409916493002026,0.5151995314680972
19,3,4,42674.618191012705,36.6422522619379,24.27366467118239,0.5151995314680972
20,3,6,85895.94488291178,21.20684980211938,39.12169684814917,0.5151995314680972
21,3,0,54285.93286259192,151.2255019549501,25.48413334066118,0.5151995314680972
22,3,4,44024.55578221986,12.044338839459117,23.07240665262666,0.5151995314680972
23,3,5,68769.86041823178,29.31963710126717,60.840613090981826,0.5151995314680972
24,3,4,35954.50210219765,45.555331802038644,34.26789267730047,0.5151995314680972
25,3,5,61342.33360176162,82.10030096520295,97.27934835876574,0.5151995314680972
26,3,5,61415.854334494616,8.522368775975263,7.766476711409649,0.5151995314680972
27,3,5,54037.52015201321,9.433348388907033,22.066579227794225,0.5151995314680972
28,3,4,39571.57235382167,52.206388474309584,17.57531698471433,0.5151995314680972
29,3,7,57387.105504289364,130.8912387360293,319.84342043973277,0.5151995314680972
30,3,4,42016.42555836081,55.57001579813654,29.58423733274185,0.5151995314680972
31,3,4,24815.989714264826,22.473630130839794,51.51014241214662,0.5151995314680972
32,3,5,61531.7222849407,42.06880124310573,26.26912735941758,0.5151995314680972
33,3,5,59260.937564021806,33.21721885311352,81.98200252323733,0.5151995314680972
34,3,4,41697.11934129348,5.740063681770253,24.227476946796862,0.5151995314680972
35,3,5,56506.446447357404,5.369444987042384,38.133693034727244,0.5151995314680972
36,3,5,53732.69934946674,28.69176750178112,74.71082738405002,0.5151995314680972
37,3,4,37262.84313094026,7.413401042382039,10.432578325216115,0.5151995314680972
38,3,5,58848.91836269678,49.53272860446137,32.81770313928952,0.5151995314680972
39,3,5,80646.99304108106,86.82299988117332,12.197986549683343,0.5151995314680972
40,3,4,40710.25798608095,21.89899902461888,10.33257263820636,0.5151995314680972
41,3,5,43888.920131418905,33.1659215221914,148.6607196411606,0.5151995314680972
42,3,5,57466.36061513824,25.99326479558261,49.046918305325136,0.5151995314680972
43,3,5,41468.586947201795,11.798327750945914,64.43308109946507,0.5151995314680972
44,3,5,35294.71370650447,27.49083138104002,88.53355762264445,0.5151995314680972
45,3,5,77466.00399381117,40.04099579248581,52.005755782270626,0.5151995314680972
46,3,6,34519.89848542081,13.625507264501989,211.10765401198407,0.5151995314680972
47,3,5,60699.2733107843,36.69427534048181,39.12566973675429,0.5151995314680972
48,3,4,57890.917478904914,83.15402073397037,29.26472299362425,0.5151995314680972
49,3,5,43566.16775031463,13.889537517499475,109.44238109299776,0.5151995314680972
50,3,4,57492.190478577664,87.33965461364693,3.973425897941845,0.5151995314680972
51,3,4,55733.156180677994,123.94583114492632,17.69459674323451,0.5151995314680972
52,3,5,55134.06460353724,31.005559407197293,37.27763798682118,0.5151995314680972
53,3,5,73744.17372889337,63.84235448970418,6.0142557182048,0.5151995314680972
54,3,5,61535.29914082683,18.45639314238631,33.11988948788968,0.5151995314680972
55,3,5,53281.69160976591,14.236923428244918,31.060928158694235,0.5151995314680972
56,3,5,62023.605692897785,11.455752701125427,35.83850069833889,0.5151995314680972
57,3,6,38429.87899713811,94.31997111719366,321.09841691862573,0.5151995314680972
58,3,5,49941.320509711,17.862415455179505,23.465163079326103,0.5151995314680972
59,3,5,66878.9924386781,74.93309499106059,25.59228426599226,0.5151995314680972
60,3,4,42965.47380804932,44.093226096583315,30.366969656123782,0.5151995314680972
61,3,5,64031.771784671124,15.619588358094349,26.46698628063412,0.5151995314680972
62,3,4,48833.45122224371,26.851333488662018,6.29076011677946,0.5151995314680972
63,3,8,47812.617497981395,19.348084019508253,342.6262162207087,0.5151995314680972
64,3,4,40225.09929392966,6.653902176486349,26.11057222282757,0.5151995314680972
65,3,6,84580.52399969957,25.750227509901176,72.91605527743461,0.5151995314680972
66,3,4,56955.7255883477,61.758672373996376,15.426300120415016,0.5151995314680972
67,3,5,53608.80979499958,23.09364840516899,44.36878179085039,0.5151995314680972
68,3,5,77514.27071488064,5.751702373698644,13.866139786750415,0.5151995314680972
69,3,5,33049.65134110398,4.267971523010947,57.252993365225706,0.5151995314680972
70,3,4,50998.61179638372,51.367951564151056,25.281380640127914,0.5151995314680972
71,3,5,51946.59552673529,13.330704450666108,13.961979859170956,0.5151995314680972
72,3,5,56971.2767278296,9.839335019654296,22.747487823361716,0.5151995314680972
73,3,6,44970.69498319949,6.381048014932483,140.3115282783994,0.5151995314680972
74,3,4,62760.16523130917,112.61429807019073,13.359942432384813,0.5151995314680972
75,3,5,88379.76652040883,115.15517162145429,10.712226642666367,0.5151995314680972
76,3,4,49097.29558500223,52.323254608237015,5.693561161424501,0.5151995314680972
77,3,5,74290.63682110966,71.12391253770379,86.01506510425706,0.5151995314680972
78,3,5,41963.271194289744,4.022564848265782,96.25811300933212,0.5151995314680972
79,3,5,68393.53490662704,36.104645846058254,35.61208509034278,0.5151995314680972
80,3,5,60356.80847120151,7.865770273861817,48.520762935658915,0.5151995314680972
81,3,6,50083.86948877825,20.277471930186245,181.80597706552516,0.5151995314680972
82,3,4,22827.63372374665,16.593750629232325,51.05958707637458,0.5151995314680972
83,3,4,67916.70162336537,76.49850471806123,10.561672277586707,0.5151995314680972
84,3,4,54833.10868425269,66.11254663622903,27.197927536147645,0.5151995314680972
85,3,6,88771.4465078602,22.431082171500478,80.87887833849398,0.5151995314680972
86,3,0,25930.56863313233,83.08272591994879,8.11439508762227,0.5151995314680972
87,3,4,25847.947112289974,51.37820641376922,26.787184941051056,0.5151995314680972
88,3,4,50746.98770415165,41.813269838945544,4.825247947889062,0.5151995314680972
89,3,4,73146.821242129,91.13621342688542,1.6833838694854881,0.5151995314680972
90,3,5,76512.88679362898,54.587829352269196,58.500943412295435,0.5151995314680972
91,3,6,67874.53212440724,24.441296516779026,141.37178431240608,0.5151995314680972
92,3,5,55622.311207352206,8.33718441893937,19.289665745185502,0.5151995314680972
93,3,5,64005.84710539045,26.22764092769722,33.4295246846432,0.5151995314680972
94,3,5,61965.14752121567,16.506597791807664,18.242435087553442,0.5151995314680972
95,3,5,60833.971652643675,58.680662291697416,48.676873033982446,0.5151995314680972
96,3,0,45666.43328035895,125.33429113529117,10.502594197079437,0.5151995314680972
97,3,4,25833.00043964503,27.544253820723494,64.14771697722476,0.5151995314680972
98,3,5,82208.24539884782,87.58718574659628,52.06487656140959,0.5151995314680972
99,3,5,32627.76065912284,12.595822597910754,121.19455018002438,0.5151995314680972
100,3,5,61368.03688315243,4.70017545607665,2.630830417202242,0.5151995314680972
1,4,4,50512.440536916096,82.02452226828206,32.91856467938936,0.5146094808238558
2,4,4,49637.76763399877,35.16731612629272,12.704731669521465,0.5146094808238558
3,4,5,66227.70165147576,25.82456957867951,67.65996758803259,0.5146094808238558
4,4,5,61149.540391527335,21.174313353475657,52.39684720443563,0.5146094808238558
5,4,5,69353.85774656854,22.657987500878615,43.10782091600012,0.5146094808238558
6,4,6,81355.05782288726,14.416177209682706,26.768222783027348,0.5146094808238558
7,4,4,47893.17687077301,58.29413417315217,22.16972337122389,0.5146094808238558
8,4,4,67491.9580355036,81.15981898620026,19.18656885145186,0.5146094808238558
9,4,4,58012.43566769856,55.842637642587285,3.7596218375044197,0.5146094808238558
10,4,4,45256.84722226379,16.04524806491496,18.15945119167812,0.5146094808238558
11,4,5,56190.019819789704,19.28540855932553,5.917674208563793,0.5146094808238558
12,4,4,55755.29386420312,72.56713187320848,20.011957656670724,0.5146094808238558
13,4,5,59026.249746869296,4.410714759719523,22.64299363289735,0.5146094808238558
14,4,0,46380.26195153696,244.47180985741522,87.42627413084482,0.5146094808238558
15,4,5,61311.28287187274,24.349569978649654,70.92472825940229,0.5146094808238558
16,4,5,61867.17328019125,13.668205640906892,51.91266996412917,0.5146094808238558
17,4,6,82226.00027973906,12.293938310410308,75.51167762663228,0.5146094808238558
18,4,5,50795.62066299478,37.04971176472329,43.98554369922889,0.5146094808238558
19,4,5,70540.73241404761,96.30420551608411,104.29950558474518,0.5146094808238558
20,4,5,50241.84417152467,23.583724446392583,72.59534911258825,0.5146094808238558
21,4,5,68625.28045146738,56.428025957722944,21.09367224788239,0.5146094808238558
22,4,4,50431.81674385548,14.462361910610717,9.38754843134863,0.5146094808238558
23,4,5,43535.38255429415,39.06171966131383,77.8149982964522,0.5146094808238558
24,4,5,53753.78397543038,16.378484106003725,36.55929416776489,0.5146094808238558
25,4,5,58005.15169727364,185.66620219894122,175.64182332836444,0.5146094808238558
26,4,5,74747.61960846251,61.86643743822509,4.053557421741182,0.5146094808238558
27,4,6,63750.41430000659,11.885865878496714,107.61547108117922,0.5146094808238558
28,4,4,42353.971988911355,4.077323237463369,2.5877602945459026,0.5146094808238558
29,4,5,77533.41570062592,14.004491059607208,19.39458270347621,0.5146094808238558
30,4,4,54810.17398735395,112.21705135732867,32.02993871829672,0.5146094808238558
31,4,4,10000,9.237661660056903,48.76997698595906,0.5146094808238558
32,4,7,69574.64812891849,17.074556482590605,214.06315765803276,0.5146094808238558
33,4,5,56369.908612763684,63.975787841336555,107.0194047936513,0.5146094808238558
34,4,5,44129.987951124705,7.903130373463536,33.4681778966628,0.5146094808238558
35,4,4,41141.60878766885,19.544318697617477,40.96091026748649,0.5146094808238558
36,4,4,32061.28214391771,44.6437611879778,49.491145173797534,0.5146094808238558
37,4,0,27330.82365737056,129.09438495320856,59.59505658186209,0.5146094808238558
38,4,5,40314.50993075321,29.158930697386836,77.19136773175981,0.5146094808238558
39,4,5,54168.64365462151,10.508693511152158,69.68092001964725,0.5146094808238558
40,4,4,53585.38915004684,42.316583094661276,19.310051631384145,0.5146094808238558
41,4,4,33642.374413513164,3.961928673320418,10.596658039503799,0.5146094808238558
42,4,6,88136.41533148816,72.89696741536812,78.5068962285649,0.5146094808238558
43,4,5,64567.74456443986,32.84631773799648,14.965530819520437,0.5146094808238558
44,4,5,58757.97438569698,29.379529993232005,48.83342770999282,0.5146094808238558
45,4,0,37780.595265141135,72.79021172802744,7.631164347621666,0.5146094808238558
46,4,6,66632.25764769263,16.568055594186255,77.64122474150004,0.5146094808238558
47,4,5,67274.67460521056,6.228059438946336,6.628656155173254,0.5146094808238558
48,4,4,66449.3827057621,67.91387864008693,9.045156749913662,0.5146094808238558
49,4,6,75237.83388089799,24.827298878757404,58.01866237520248,0.5146094808238558
50,4,5,20370.30537515633,4.2581830701687045,165.4729353608796,0.5146094808238558
51,4,4,10000,2.589024482262293,93.64129065267984,0.5146094808238558
52,4,5,64180.46470094579,14.073338417698398,21.291242118098307,0.5146094808238558
53,4,5,50881.28714168662,31.879466460333465,110.15259261890832,0.5146094808238558
54,4,4,48127.45569804308,75.69446184447739,53.00592385583342,0.5146094808238558
55,4,0,74367.88307671042,277.51863705929577,29.883953407221508,0.5146094808238558
56,4,8,49954.88618896383,10.78849246491333,334.02009379885664,0.5146094808238558
57,4,4,61697.6680154808,81.03485246220058,45.67022005108022,0.5146094808238558
