in_brazil,distance_from_border,deforestation
FALSE,-2.09836892689533,5.27077172056033
FALSE,-6.63262040695191,43.7239194664994
FALSE,-3.57877639376596,19.633603468501
FALSE,-4.06472274815673,16.0540672952947
TRUE,1.04272936005791,73.3467284295263
TRUE,6.52274206686873,79.038948744572
TRUE,0.36984121390506,70.205089917237
FALSE,-7.79348109754892,53.9565069512458
TRUE,4.10702494176469,74.4645396377596
TRUE,8.93424212956611,84.599221601055
TRUE,2.55982657999116,70.2881102224402
FALSE,-4.75960163918041,28.8182320766832
TRUE,9.99662029290602,97.0613429323497
TRUE,4.59342273872747,66.2427298894042
TRUE,0.24484399830843,81.8884251334992
FALSE,-2.93671223291059,5.17904764573514
TRUE,0.955244684514426,71.2046759841236
TRUE,8.59895880257264,80.2648171890046
FALSE,-8.22682436162471,62.712193142171
FALSE,-2.19518321593286,9.26227206428547
FALSE,-7.8933119833144,51.7843864325411
TRUE,9.50789242485981,96.476014437917
TRUE,9.75704000071007,99.4374630094531
TRUE,8.73091114836066,84.5639145511527
TRUE,9.17612303498819,89.717441696009
FALSE,-7.69126413957519,49.3888183798977
FALSE,-2.38869270938283,18.2935488384492
FALSE,-3.55158446080292,11.4627468441105
TRUE,7.32350756759636,85.3256632200873
FALSE,-2.16769763371007,8.36444946306415
FALSE,-9.00802001391057,71.3597054532857
TRUE,8.76484412538478,88.1587406588402
TRUE,0.706441404833963,70.8463526544961
FALSE,-9.39558590848861,75.0556291342998
TRUE,7.21500527762409,70.0741297475033
FALSE,-4.74056453192759,35.2959145391169
TRUE,0.446505330283692,84.1666817281261
TRUE,7.75637463552954,82.1850169699411
FALSE,-6.9379497006535,45.9148252468981
FALSE,-3.65065979882091,7.44325044165506
FALSE,-2.56451271989753,15.8180963589815
TRUE,9.21740440391141,83.1647821215459
FALSE,-3.76392743974464,20.2225907117599
TRUE,2.98900558427976,65.1876485916145
FALSE,-9.18006798111355,64.7987432473975
TRUE,6.55827712037197,66.5626739788319
TRUE,6.5676031206084,69.0058751505312
TRUE,7.6772457692981,84.5957468803577
FALSE,-0.82823501941876,4.97288479154772
TRUE,0.0535987732944406,72.3873389747635
TRUE,7.10944306777012,74.6174744890498
FALSE,-2.1204661418578,4.04183995931772
FALSE,-4.02283405442094,19.7311903068789
TRUE,1.66865541650415,81.3716880166481
FALSE,-0.497993449510029,-0.468512281663703
TRUE,8.2004120005957,83.7800833142856
TRUE,7.32920951898023,79.2959321985224
TRUE,5.17856809407457,63.6322167480422
FALSE,-1.19120891181575,4.63644888769294
TRUE,4.26695026746873,64.7220730168421
TRUE,9.68332210519061,80.6781957664328
TRUE,9.85624749079946,95.6511532157696
TRUE,2.56477756199459,65.6801520774264
FALSE,-3.91496080517734,16.9376302770607
TRUE,8.81346615446246,88.5667570648733
FALSE,-6.81307137674594,42.949122877682
TRUE,3.92287092277748,68.6060747928652
FALSE,-3.04744563400332,14.2656305558411
FALSE,-3.51617809075016,24.2347578595986
FALSE,-0.73421957985521,-4.6267731646652
FALSE,-0.123309493933722,-0.599380902284631
FALSE,-2.42869781772843,5.32663595342354
FALSE,-0.600884931887794,12.1472944429116
FALSE,-3.18475844035816,19.3400382844687
FALSE,-3.29714050907632,1.48671363901169
TRUE,5.27326967383259,76.5158014034732
TRUE,3.45948866849608,69.6915923130888
TRUE,3.9920003091584,73.9871493288765
TRUE,5.71088295575965,86.5045993668408
FALSE,-6.05239696477495,35.0816332817491
FALSE,-5.69226233261931,32.8530637640428
TRUE,5.60424581542438,67.6789971119799
FALSE,-2.78647150541096,7.53058613294725
FALSE,-7.79004140913156,55.1647384839285
FALSE,-4.07363658297478,19.4379647689537
TRUE,5.51139462002144,68.7958644768342
FALSE,-5.84378381909772,42.153481463162
FALSE,-1.16237045354385,2.37178020345601
FALSE,-3.94494974157581,30.4399396951322
TRUE,1.04038250413525,69.2838679116529
TRUE,5.60730126288321,71.6421398404601
FALSE,-9.18834891376134,71.0158892072992
FALSE,-4.58844689691638,24.5912966955421
FALSE,-8.97331006465579,73.9493566072374
FALSE,-7.80799889075999,43.2621802850983
FALSE,-1.34384846795068,1.41139163974899
FALSE,-4.69266198610561,20.7837631128844
TRUE,2.46894612348331,76.321237475405
FALSE,-0.830241934357187,10.1353771783162
TRUE,9.43417669401295,94.5276868341402
TRUE,2.82109854171318,73.3481962545975
TRUE,1.63033936954156,67.1837951217258
FALSE,-0.929068046337106,1.80753706363146
FALSE,-7.18185788065693,45.5716596496058
FALSE,-8.24740659544374,53.9980886119557
TRUE,1.3867199472406,76.8528166417564
TRUE,6.12756111218421,76.4749511194807
FALSE,-7.68371339880025,47.9273324658399
TRUE,5.0345451514237,74.3211763460441
TRUE,0.588469435981633,77.1977508470889
FALSE,-5.65775989729962,32.8855315563228
FALSE,-4.94822579706346,20.0243197570401
TRUE,5.28906483079653,71.9849878815322
FALSE,-3.32383992864007,13.199502532214
TRUE,1.91731953358049,73.0695172665583
FALSE,-9.6247719845487,77.2925542417401
TRUE,0.542156798619694,76.766568682063
TRUE,5.72155361742342,79.692174300696
TRUE,1.65540102634377,68.4343724261254
FALSE,-1.51313153142107,0.144809920336906
TRUE,2.23321547855582,71.2468809596665
TRUE,5.13776179648595,76.4179596138127
FALSE,-1.40299919161006,5.54148878291438
FALSE,-1.612507277637,8.0182494499746
TRUE,3.3107398976765,63.2505264371583
TRUE,0.867877113852242,65.806009378221
TRUE,7.04131587052151,82.7195945357135
FALSE,-5.340567005135,30.3800619262385
FALSE,-9.1137705644503,73.7325460724715
TRUE,6.14096465812349,82.9447085553521
FALSE,-3.19762024580463,13.8719573410642
FALSE,-8.9846817864885,66.2487661201087
FALSE,-3.88905690144003,9.6296978697425
TRUE,3.62792478928358,77.5067193326907
TRUE,1.2681077058465,77.313318384584
TRUE,7.2708877435404,87.1895984619815
FALSE,-3.83418494084417,17.0591043240349
TRUE,7.81012485342964,85.2425739169013
TRUE,6.86810937546078,84.5037533793677
FALSE,-7.88605791015904,52.5082862403078
FALSE,-9.60918994968778,71.7317662059281
FALSE,-9.21386083042094,73.464359105454
TRUE,4.11986978675788,67.6536252799627
TRUE,0.749444146951161,73.2033844647275
TRUE,8.53278901564081,91.0795616453331
FALSE,-5.588744652099,47.2077776356604
FALSE,-4.96928987964232,32.937091035728
FALSE,-6.25222117081052,43.4862917823144
TRUE,5.9112362888857,72.4937936221064
FALSE,-1.44696296849559,4.7325984545182
FALSE,-0.880510706346916,7.36285159478477
FALSE,-9.02070832613006,54.4919074444119
FALSE,-5.03092151473546,25.0610552414076
FALSE,-0.133683579545247,1.13136245626987
FALSE,-2.12277273177691,11.424532817433
FALSE,-0.68597067126172,-1.10789579944643
FALSE,-7.28864010743235,46.689538047736
FALSE,-5.9926682326315,34.8336658459179
TRUE,6.72701083133755,72.999751959474
FALSE,-0.393361102724539,0.167979847435975
FALSE,-3.78132297799746,16.10221750567
TRUE,2.20578384534207,78.9094275380738
TRUE,9.66800343965178,99.5274623500961
TRUE,8.69883667548091,79.1689746508226
FALSE,-1.44206039969815,6.36257974571017
FALSE,-9.88297481695206,71.5865398531676
TRUE,2.43023346664815,60.3263463384459
FALSE,-2.31059321088943,16.1690983417241
FALSE,-2.10514254418377,2.32158019972989
FALSE,-3.99868433615454,13.5767312241456
FALSE,-5.93893641711529,20.2349245845146
TRUE,5.49563550839135,79.6160427995974
TRUE,9.32752908971162,83.2770609063155
TRUE,1.61565193992759,78.3908519895548
FALSE,-9.34573549780995,70.44882133732
TRUE,5.98517353106748,77.8514822740195
TRUE,5.58924708693773,81.7330683543614
FALSE,-6.2316467921075,35.2262824896077
TRUE,6.31134794600731,80.2528780954765
FALSE,-8.42494347276743,58.6793567925147
TRUE,1.95978920508206,70.9602927014164
TRUE,3.46276625467943,71.9060611804058
FALSE,-0.821577364522824,14.1380011875865
FALSE,-6.87472960437977,43.4103379368652
FALSE,-1.90329544427032,5.80427330102685
FALSE,-7.56584264174235,49.2169905943262
TRUE,6.43630959127562,80.6200303066066
TRUE,0.65419198282845,62.8345454432536
TRUE,6.92681756555196,78.5311071666275
TRUE,6.59510055702576,80.4244779579081
FALSE,-7.22191858908743,49.7328156305677
TRUE,0.154592239899457,71.1162879797884
FALSE,-1.95120603001115,11.612906429898
TRUE,5.1417402778398,74.0903896874797
TRUE,7.75079373417078,72.6263254287805
TRUE,4.75135536128846,73.8458914418011
FALSE,-4.09511759127311,16.5341175848686
TRUE,2.99677404358107,73.3128449086424
TRUE,3.49615258437971,75.7282120243353
TRUE,6.00760434727062,80.7510632442742
TRUE,2.99954928193354,66.8383512426877
FALSE,-9.34150550348019,72.3420373489603
TRUE,0.380234105742656,75.3348290487419
TRUE,1.82001958779744,64.4305260820108
FALSE,-3.20622202205369,15.2450546208115
FALSE,-7.75369764652584,53.3008032690498
FALSE,-7.8466230983245,58.0150154069989
TRUE,0.58878062841638,72.1980772546386
TRUE,0.299026205426322,66.7791725806162
FALSE,-5.1701890836033,35.49184491746
FALSE,-0.643040942400258,-2.28051615619522
FALSE,-6.44363420070026,41.4765274812391
FALSE,-1.51818096729925,22.4777698192656
TRUE,9.51801446671993,95.7883588441146
TRUE,5.33774351770927,80.4152215609601
FALSE,-8.4054961540566,60.6145481153476
FALSE,-5.40871626478152,28.6855450967965
FALSE,-6.93274162429403,47.92304534235
FALSE,-7.73703145304341,52.1111981573532
TRUE,4.78041330252826,72.3841789042693
TRUE,5.86653591946145,81.0366080032962
FALSE,-8.14867015568832,45.4958881583502
FALSE,-5.67033238396038,31.7462992749026
FALSE,-4.83813383621408,28.3938994650202
FALSE,-6.77542223065348,49.7356536760145
FALSE,-6.62355963654313,48.6736878476286
TRUE,8.12716600716112,90.7055691087679
FALSE,-3.29568787273992,16.9367840241756
FALSE,-8.73517541125378,63.3419499526388
FALSE,-3.94520962660466,12.5592507655714
FALSE,-7.42163771220117,50.9740728254284
FALSE,-6.76480228626258,37.1531358244254
FALSE,-7.97537272409243,58.4059773560008
FALSE,-7.85062831957591,55.8390603570168
TRUE,2.73010314086705,68.4104790176782
FALSE,-5.86018500236572,32.5379037248813
TRUE,4.04861616939024,68.388060819435
FALSE,-1.69303687301443,0.868625816036307
TRUE,6.0995947981354,82.3728887845397
TRUE,1.98685136656147,75.5826574648365
FALSE,-9.52340210642699,73.6070341958422
FALSE,-1.79427279219539,1.85918628462263
FALSE,-9.0321938734823,66.5264202789797
FALSE,-6.98265890421675,39.2886912286678
TRUE,6.87200826112272,81.2260263649415
FALSE,-0.646913683549771,6.99548702022248
TRUE,5.18429244467086,72.5494162512771
FALSE,-1.28524174691012,5.3216468688506
TRUE,5.61532577217172,73.7494763698594
TRUE,7.12074004924518,74.9358284308926
TRUE,9.64981585060051,100.327722530563
FALSE,-1.88758594571081,7.55518797688264
TRUE,6.8678413556895,73.1076186680556
TRUE,0.419136959800792,76.4461482259553
TRUE,9.31800993326794,82.8377791816364
FALSE,-8.62986812332631,53.8238518037598
FALSE,-5.84182782107924,29.510149175074
TRUE,0.938140885207067,79.0557518513753
FALSE,-5.07997146909835,37.9498355985303
FALSE,-6.51306255396328,36.051313286256
FALSE,-0.840100662310751,4.54058961705956
FALSE,-6.90227025343991,36.8737116654908
FALSE,-9.13783165332027,69.8161228291352
FALSE,-0.15829801925321,-0.0190806948888482
FALSE,-7.14814036794751,41.445339657668
FALSE,-0.620741050488191,6.75834948707
TRUE,3.12714051102243,72.4460948657487
FALSE,-2.066428111433,13.1994274706087
FALSE,-8.95590297381688,64.4766295620889
FALSE,-9.91804227138615,79.0086536215181
TRUE,5.43150455881288,79.2118241232134
TRUE,0.701334845871435,74.8584712088504
FALSE,-2.17692860327707,6.16241170821615
TRUE,9.22230306229481,97.0371471925685
TRUE,2.55606374336422,73.8528643767254
FALSE,-0.177602130662182,-1.07135835683439
TRUE,1.61092628103532,72.8962662525258
FALSE,-3.09588794968315,26.0243855457972
FALSE,-7.78242674701238,53.5187068884424
TRUE,4.37847239527558,74.6066804975454
TRUE,1.16882822314123,68.8009622203357
TRUE,4.61987320483575,69.7547679794301
FALSE,-4.63745563195468,28.1856210011242
FALSE,-6.80311126059321,33.7038755309352
FALSE,-3.50459191593329,15.7950017273451
TRUE,9.17875701247239,92.5988166375151
TRUE,1.39645156378598,65.1887109400654
TRUE,1.76139019607691,70.9519691153334
FALSE,-5.59955525846992,21.5789397606123
TRUE,8.77926615174612,88.268151902335
TRUE,3.05511144193533,80.6279187570019
TRUE,4.89698457397192,74.3646594737262
FALSE,-0.753763887477313,2.29267565976269
TRUE,4.054517074713,74.1061201846245
TRUE,2.66248719988231,67.0962948883228
FALSE,-6.69704269669347,55.5519286181961
TRUE,0.850589463573501,62.2695880118032
TRUE,6.07897159443605,81.1139006340048
TRUE,8.70145468854577,79.0544441892188
FALSE,-9.53007110071623,72.8833333777011
TRUE,9.72460034875413,89.6202165224107
FALSE,-3.30147168292989,15.944012983716
TRUE,3.46811772273483,67.4860760287844
FALSE,-2.8962355246978,15.5359418178391
FALSE,-4.66455056817983,23.6619022452081
TRUE,1.4198264839686,71.5787439132571
FALSE,-1.62092252694753,7.56890378234158
FALSE,-5.94211263507075,31.5248044644469
FALSE,-6.70285783618273,37.014269271367
TRUE,7.06823675603904,75.7866917785292
FALSE,-3.97448959079058,17.1897346550405
FALSE,-3.52608943655442,13.3886415319817
TRUE,9.65596614119316,98.676079149321
FALSE,-5.777407312694,30.4535342155396
FALSE,-3.14766062248313,7.53804640926629
TRUE,3.67352895185597,76.5493839039107
TRUE,0.859414039705055,61.186433491152
FALSE,-9.11961073210713,72.6157997531938
TRUE,5.23207605515086,67.4921639468755
TRUE,5.5040998724805,70.8167961129859
TRUE,7.93074505041686,92.5804231512177
FALSE,-6.43038379428933,44.3086889265349
TRUE,5.06789667984525,64.7042279827369
TRUE,7.03028397528073,80.8637983889595
FALSE,-1.48140068468967,2.7853633017871
TRUE,9.02786610229505,89.1253976599106
FALSE,-6.90900591188336,48.2681412219974
FALSE,-6.79019423732897,40.8784497398808
FALSE,-4.30053555147276,25.0735115283114
TRUE,0.507686667773362,72.6700056352798
TRUE,1.40088633462935,75.0005413864235
TRUE,2.1691366677296,69.1629469805224
TRUE,7.00524735392901,80.5552266607786
FALSE,-7.96851764569501,48.951602904255
TRUE,1.47604251087092,71.0095601890273
TRUE,7.00132822361289,79.4845098270473
FALSE,-2.49011763751435,15.1384533012101
FALSE,-3.42525871623401,13.6702295185827
FALSE,-1.35754061215092,0.8470880522423
TRUE,0.509790242488701,66.8216244657706
FALSE,-6.76127545431746,43.6826827448902
TRUE,2.43317683681677,64.9914084555557
FALSE,-9.48321440230378,68.7033828522754
FALSE,-2.8916073659141,16.3598743874007
TRUE,2.94691751783102,74.0530679076425
FALSE,-7.28760971529076,46.2429961618748
FALSE,-1.59830723577393,2.19013308668818
FALSE,-6.74145101092212,46.755815671018
FALSE,-0.8657150950676,-0.939111284818957
TRUE,5.37528080299835,68.8810119710009
TRUE,4.77135842355985,70.8267702719745
FALSE,-2.82415782431441,9.495447376526
FALSE,-8.73625771610871,65.7744036322362
FALSE,-3.69140265023893,9.34757080070558
FALSE,-5.88599189077704,28.5365023120193
TRUE,5.39494903842216,64.2652097741445
FALSE,-1.79358535173202,13.1423907822488
FALSE,-0.0471572139280999,9.15269117120144
FALSE,-9.35236476501126,82.623826059683
TRUE,0.673734175430868,70.7501474298248
FALSE,-2.2863094117311,7.79577025170591
FALSE,-2.92154069754741,10.5529815640806
FALSE,-7.59826947692125,52.9831917309569
TRUE,6.69213132946044,78.6128354443467
TRUE,0.517876640967074,74.0115026569546
TRUE,9.57093121203835,90.7030542561679
FALSE,-2.62551307538023,2.66989777071221
FALSE,-2.46608566044456,7.47298142552372
TRUE,0.297860495904295,73.107848351413
TRUE,5.69756053961334,81.5111107148044
TRUE,5.25552303511305,77.459648991894
TRUE,6.29627248194976,83.0028065376381
FALSE,-4.80059097326808,25.5401249002228
TRUE,3.31823527733648,73.8908651444167
TRUE,6.11196898996771,75.7110731619648
TRUE,7.27284772067206,83.2301658594219
TRUE,4.27745102214079,64.6580781135876
TRUE,7.0128476609116,79.6599064694152
TRUE,9.86099994968447,90.7945095566985
TRUE,3.71840201684321,80.5120780386372
FALSE,-7.22879114488468,49.2854515317807
FALSE,-1.94877773281007,8.79268421028594
TRUE,3.774714456508,68.5701011481725
TRUE,9.43504755614432,91.360632214759
TRUE,0.329794645768397,73.9014535176591
FALSE,-2.40660052787314,9.76344919338578
TRUE,0.239755690523269,77.723901316458
FALSE,-2.14945127889079,0.48887246058656
FALSE,-5.08211363855402,23.7966378920245
TRUE,7.9809934751632,82.8855482223515
TRUE,7.0965495374965,87.4557757604497
FALSE,-4.36556389589899,22.1152397433759
FALSE,-6.5834229452347,40.0462467380382
TRUE,1.66340032877347,76.5017130527041
FALSE,-7.74348932855295,56.6539794164494
FALSE,-8.05952287918695,59.220091808836
TRUE,1.12235461861032,68.5475560418117
TRUE,8.24807733984916,87.4147942191843
FALSE,-7.91821419005033,51.6988527877359
TRUE,3.21044130187263,67.0062470728298
TRUE,3.10244131455406,66.8089512703382
TRUE,1.82645089204509,67.0327889213104
FALSE,-2.5246508948605,14.6777821332243
FALSE,-8.20344792514846,59.8476935797089
TRUE,5.9129589023636,71.1627304189555
FALSE,-4.41281393516021,18.2234313064451
TRUE,8.97844626489232,84.7152743515208
TRUE,0.450960591837883,72.5028760810184
FALSE,-4.85371115732733,22.5018923154984
TRUE,0.484928457978892,78.7820818672205
FALSE,-0.528170189128232,4.42621824526109
FALSE,-5.15009148437675,33.9304521901158
FALSE,-6.78122114379847,44.1399474525574
FALSE,-1.92109888719871,10.9113368044069
TRUE,0.0358096516028369,82.2613942305312
FALSE,-9.76096475169546,82.7177753342729
TRUE,7.39664153576285,84.3454261183558
TRUE,8.73502633642581,84.0075023946071
TRUE,1.88765444774444,69.872068420474
TRUE,3.19200390666998,68.4002842708855
TRUE,1.69840863335857,68.3125724130929
FALSE,-6.5602228905699,38.4568669081712
TRUE,3.65228726385405,70.1797268268627
FALSE,-4.5712879481669,26.5483906156515
FALSE,-5.2469188552914,23.3120743547931
FALSE,-8.81367064663549,68.488966911277
TRUE,2.79537994352296,71.2920564220316
FALSE,-2.85209138534903,8.57888769764159
TRUE,2.53060763520061,67.8784176991518
TRUE,5.1962272673953,69.3745250873719
TRUE,5.50521862218049,78.1527012026029
FALSE,-8.27332443509437,64.1063278567046
FALSE,-7.9423015944354,62.7841617587892
TRUE,9.70760634103202,94.531466161109
FALSE,-4.3324092979361,17.832912194958
FALSE,-0.22344729219777,-1.44465170614039
FALSE,-2.83889142299299,-2.1505222720026
FALSE,-3.96006212009975,19.8590085797728
TRUE,9.29423267431335,84.6992205059595
FALSE,-6.91603626116975,43.895759716706
FALSE,-1.6879236452191,0.510790100656995
FALSE,-8.47215102065719,59.1244737865362
FALSE,-1.88315385735163,12.9900399900188
FALSE,-5.92879500053502,36.1667611243862
TRUE,7.94807903056568,85.8954675249231
FALSE,-2.12166810073574,1.35879696552528
FALSE,-6.63004462772881,39.3579873752161
FALSE,-9.22355915814686,72.0644546032888
TRUE,1.18541451705503,65.2747371106479
TRUE,3.08778446169934,64.4080524816158
FALSE,-3.90035400049121,19.2314341475999
FALSE,-8.64760967491642,71.4421871672002
FALSE,-0.737090475661364,6.33966150953707
TRUE,3.24870094106026,75.5606407171364
FALSE,-6.11875449148511,43.0154113923982
FALSE,-2.8073599387561,18.1767473403657
TRUE,5.66073330416452,68.1756802654786
TRUE,1.04267416968603,75.395904911155
TRUE,1.52845921523536,77.3856798818781
TRUE,0.111563922294694,69.508961384868
FALSE,-1.72754465187981,5.00011553454266
FALSE,-1.57084338326774,2.59407551554717
TRUE,9.6357672418566,87.8960996166559
FALSE,-0.406920377299507,5.6274944977075
TRUE,0.765098134334905,63.8457542218382
TRUE,2.94426881576301,74.5002875579424
FALSE,-6.14614658306148,42.6609941344742
TRUE,4.46352994430403,76.9589822915845
TRUE,2.72776465652623,75.5999225295537
FALSE,-8.62892534447328,63.4731951428501
TRUE,5.19668285471958,75.3928839752042
FALSE,-7.88340097324996,52.6218639345716
TRUE,0.201641652678837,75.9165587060945
TRUE,0.905736566867654,69.4124703557265
FALSE,-5.441163265727,32.0598030229534
TRUE,3.59686986680875,64.185696769645
FALSE,-7.67115880342639,46.4181135527598
TRUE,4.69219173562131,72.0955762761389
TRUE,0.449062940691938,73.3978653219049
TRUE,2.54973696221327,79.8800798272756
TRUE,4.88399999984475,72.0207168109141
TRUE,6.44109338964624,73.1476974556859
TRUE,3.32054380046864,80.115194621973
TRUE,2.18414991221101,72.9743784044251
FALSE,-8.91785058057092,72.9792801127442
TRUE,9.0262699093377,90.5122734807501
FALSE,-0.48209964657398,-0.0515083603052289
TRUE,4.63801559579804,66.0385698448758
TRUE,6.5869543422427,75.1187027243538
FALSE,-3.23565939005783,11.8772811066616
FALSE,-4.09051032205736,23.4800275490891
FALSE,-7.6276030015175,46.4880430238759
FALSE,-8.03459511047498,62.5857440067503
TRUE,0.385714428144929,72.079391774136
FALSE,-8.90681690807841,71.9143999296676
TRUE,3.22053577847225,77.3270271231673
FALSE,-7.91273659287476,56.2889334752322
TRUE,0.807496195499062,75.12626084797
FALSE,-7.71667596143439,56.5999513060784
FALSE,-5.79410502616304,30.4026389355637
FALSE,-7.89064139062138,59.4816088218464
TRUE,4.00536574557657,75.3119506541424
TRUE,6.95119649101577,69.5028182619316
TRUE,9.0910332539697,90.1614758927074
FALSE,-2.00653979123935,7.42365851739816
TRUE,5.8913191593378,77.2700130408185
TRUE,9.5108589650663,95.3236379569371
FALSE,-4.00556156985984,17.3467430422026
FALSE,-1.8014241292593,10.7115302664931
FALSE,-3.9939926390809,7.97389489050547
FALSE,-7.68233817444419,49.9013889924874
TRUE,0.681153490345086,70.9072544496949
TRUE,3.5910501609753,74.5100893284873
TRUE,6.5266991088562,79.9503705452839
TRUE,1.80279819797856,73.3993252852784
TRUE,6.77772382583955,73.8852245609226
TRUE,1.37152436611595,72.664944052671
TRUE,4.38965674012811,79.239481094277
FALSE,-8.43666508905607,59.9203295731345
FALSE,-6.13205216275773,38.9710882388624
TRUE,4.16625410499393,76.3166876747363
TRUE,0.796201054282082,81.0586449246398
FALSE,-9.42025742377766,71.4437234424393
FALSE,-0.541341871951086,-4.02116589484156
TRUE,2.95474273320611,71.5933978198684
TRUE,8.43766396325346,92.2893467861251
TRUE,5.23665008457221,67.0390074356256
TRUE,1.22686716498092,86.3189041243062
FALSE,-4.2833837578918,16.0458415021032
TRUE,3.72118936200651,79.9473009810065
TRUE,7.28250930827419,83.3269905478028
FALSE,-3.1872382663545,20.7438430126618
FALSE,-7.87415522169628,53.0288747713282
TRUE,6.68745563723721,75.1441976854523
TRUE,9.72731886484228,87.1234060424571
FALSE,-3.58705008477242,13.1730492856382
TRUE,5.99981809225223,73.8600897343648
FALSE,-6.27759273831517,34.9079286532715
TRUE,8.44194058274685,87.2385381783579
FALSE,-1.36874977281267,2.92908050325076
FALSE,-2.14138175578964,14.2381020481031
FALSE,-0.509928663324914,-3.77399863711602
FALSE,-7.16411710843586,52.9017968660517
FALSE,-4.28514433761738,29.8875801230239
TRUE,3.5634115841235,69.3038001688849
TRUE,0.916403799139642,73.8720097181512
TRUE,0.610931327592435,76.5123526000485
FALSE,-2.19244580628826,7.48289254445046
TRUE,6.74204323273441,74.3550517227177
TRUE,5.75425796473699,76.3806135554421
FALSE,-8.01405076578265,54.4489418995776
TRUE,6.10856141493827,70.1397028678069
FALSE,-0.656151419882473,-3.84333523571973
TRUE,4.76165708542608,68.6412346208581
TRUE,1.00418986483953,74.5152695224627
TRUE,8.6482334670038,86.36322428879
FALSE,-2.08298943248169,6.59202825195525
FALSE,-8.84007067684917,66.1813664991549
FALSE,-6.86282529432821,40.3985173479899
TRUE,4.49838575869068,70.6505697045094
FALSE,-7.66548280219396,54.2689096173942
TRUE,8.63744502994822,78.1173481060636
FALSE,-6.39734266298251,46.5044001570637
TRUE,8.43030365424478,86.5502827842232
TRUE,7.71345223058129,77.9225902143553
TRUE,6.97329262074138,82.7922293255433
TRUE,5.70730388016871,73.7257085874077
FALSE,-3.55658002068304,24.7919670722757
FALSE,-3.34096617197085,19.6754843818633
FALSE,-2.2202942582215,0.461580525048106
TRUE,3.99233023149169,66.6412919054219
FALSE,-3.24538594083051,12.7842779307329
TRUE,7.0084796218435,81.7595006549488
FALSE,-8.17339760888078,64.0427270293275
FALSE,-0.896312525595591,1.16149018526
TRUE,1.32332636720822,73.4683473295606
TRUE,5.91872051235439,75.1820065378903
FALSE,-4.76128987332138,24.651828775878
TRUE,0.688450019349473,68.4851433622242
TRUE,4.56600222435455,71.3016805600914
FALSE,-1.5081624498854,8.82215193915124
TRUE,6.31990849919464,74.4131359995052
FALSE,-6.44634962433022,40.9026629113215
TRUE,5.33649010747529,75.0746866993682
TRUE,3.33886401885239,68.4367856197388
FALSE,-8.5511905959567,63.5620125800148
